mean1,mean2,mean3,mean4,mean5,mean6,mean7,mean8,var1,var2,var3,var4,var5,var6,var7,var8,std1,std2,std3,std4,std5,std6,std7,std8,max1,max2,max3,max4,max5,max6,max7,max8,target
0.00034370109655324074,0.00032647475413956546,9.056815911018896e-05,0.00020940703176547946,0.0005704194049077833,0.0002639654632858875,0.0003314872780972112,0.00044393347786470335,3.062032721868661e-08,3.42830028464344e-08,2.4915286535485332e-09,1.4537520951766048e-08,1.0013259016296137e-07,1.973209121258694e-08,2.8992518982649843e-08,5.842079744975523e-08,0.00017498664868694015,0.0001851566980868756,4.991521464992947e-05,0.0001205716424030379,0.00031643734002636506,0.00014047096216865228,0.00017027189721927058,0.00024170394587129775,0.0005941941747572828,0.0006149708737864018,0.000169980582524268,0.00041120388349513747,0.0010935728155339745,0.0005001747572815484,0.0006056504854368854,0.0008415922330097032,3
0.00025767260483624085,0.00024642303166343496,7.142337856681307e-05,0.00017852649049416794,0.00033078092711628064,0.0002867928034554303,0.0002695165799408245,0.0004056174676053456,2.2145523291106274e-08,2.126523656166489e-08,1.936440037208011e-09,1.1675955359476758e-08,4.028169635728382e-08,2.5395041683615877e-08,2.394201139098733e-08,5.222122341215359e-08,0.00014881372010371312,0.00014582604898187733,4.400500013871163e-05,0.00010805533471086357,0.00020070300535189757,0.00015935821812387298,0.0001547320632286254,0.00022851963463158608,0.0005124444444444445,0.0005265050505050481,0.0001576161616161611,0.00035745454545454687,0.0006902222222222202,0.0005537777777777793,0.0005397777777777835,0.0008062020202020205,3
0.0005263519772953444,0.00016808630837491278,9.102977268911703e-05,0.00018047761976323798,0.0004408987347379575,0.0003854283721118938,0.0002597828479917352,0.00035321039071652306,9.081442409689613e-08,1.0573051688639786e-08,2.7188298156746116e-09,1.1272463043860137e-08,7.017800886077984e-08,5.3586375686248754e-08,2.5577645166939892e-08,4.5497587430831906e-08,0.00030135431653934567,0.00010282534555565464,5.2142399404655436e-05,0.0001061718561760137,0.0002649113226360471,0.0002314873121496052,0.00015993012588921417,0.00021330163485269377,0.0010283648566198934,0.0003330567419158062,0.0001758084197681531,0.0003515985356924967,0.0008745210494203801,0.0008088834655277543,0.0005330994508846886,0.0007376266015863323,3
0.0005724682761452647,0.0004099711305410328,0.0005270932736414079,0.000350562278408749,0.0005496370660817675,0.00043817796907237187,0.0003016778338641517,0.00037531095386895757,1.132430694677292e-07,6.64518381716457e-08,1.177593669424818e-07,4.522094850812822e-08,1.0419635523069532e-07,5.8408458578302636e-08,3.018264163544393e-08,4.5949767896641695e-08,0.0003365160760910676,0.0002577825404709281,0.0003431608470418527,0.00021265217729458642,0.00032279460223289875,0.0002416784197612659,0.00017373152170934304,0.0002143589697135198,0.001058798449612404,0.0007771511627906964,0.0010532558139534894,0.0006630620155038713,0.001048391472868217,0.0008057364341085276,0.0005526937984496115,0.0006751744186046508,3
0.000377910984375839,0.0001068224433972876,0.00011445473251028761,0.00025956072038480366,0.000531401537949629,0.00021495377098594096,0.00014072299046304792,0.0002505068187489896,4.506837752002244e-08,3.382361784750637e-09,3.393483340171779e-09,1.7881459865043674e-08,7.436518628798893e-08,1.4945768321030754e-08,6.959084475651197e-09,2.2890027225201563e-08,0.00021229314053926104,5.815807583432104e-05,5.8253612249986514e-05,0.00013372157591444873,0.000272699809842231,0.00012225288675949845,8.342112727391783e-05,0.00015129450494053497,0.0007440038314176188,0.0002141570881226032,0.00020528735632183783,0.000461992337164747,0.0009745977011494261,0.0004359578544061273,0.0002856130268199215,0.0005124137931034444,3
0.00033827835512681474,0.00013593111131822823,7.713285417301641e-05,0.00011574681464426966,0.00024886461459957426,0.0002290963834827508,0.00015611934841585796,0.0002553859617998399,3.5922754524566966e-08,6.377415768682562e-09,1.8402801800866171e-09,3.510926425548448e-09,1.946993122036007e-08,1.706382370483857e-08,7.783204637871665e-09,1.9096003154835428e-08,0.00018953299059680076,7.985872381075572e-05,4.289848692071338e-05,5.925307102208668e-05,0.00013953469539996162,0.00013062857154864157,8.82224724085177e-05,0.00013818828877598647,0.0006655428914217177,0.0002701439712057591,0.0001436472705458895,0.00020434913017396535,0.00045458908218356023,0.00043038392321535535,0.0002802219556088729,0.00046052789442111304,3
3.295837644938428e-05,2.2167425337847042e-05,2.7144866505852235e-05,4.4205716674433226e-05,0.00015927382575861403,6.397213618047775e-05,5.951171928538122e-05,0.00012112227083961505,3.650041330286516e-10,1.7354957904344286e-10,2.482097401752969e-10,5.487825267987999e-10,7.077284402810136e-09,1.178664457116226e-09,1.110508952702506e-09,4.564015311559412e-09,1.910508134054005e-05,1.3173821732642462e-05,1.575467359786603e-05,2.3426107803021822e-05,8.41265974755317e-05,3.433168299277252e-05,3.332429973311526e-05,6.755749633874402e-05,6.188481675392597e-05,4.403795811518319e-05,5.3481675392669565e-05,7.906413612565507e-05,0.00029464005235602185,0.00011970549738219982,0.00011697643979057534,0.00023522905759162404,3
0.00012393397482449807,6.776698242841144e-05,3.5635501658906385e-05,6.264777080040461e-05,0.0002011145019009784,0.00011669804704743208,0.00010526729391829401,0.00015757822845914113,3.554951098769374e-09,7.850689488883031e-10,4.781467053564461e-10,8.946987096002543e-10,1.1207048121751126e-08,3.1491366528241538e-09,2.5666556165985173e-09,7.0952098157765915e-09,5.962341066032179e-05,2.8019081870901894e-05,2.186656592509318e-05,2.991151466576466e-05,0.00010586334645074812,5.611716896658414e-05,5.066217145561881e-05,8.423306842194811e-05,0.00022042483660130713,0.00010629084967320381,7.539215686274625e-05,0.00011436274509804049,0.00039106209150326787,0.00020367647058823553,0.000180588235294119,0.0003043300653594802,3
0.0001658399827998159,7.517156837246723e-05,4.1056216167479595e-05,7.321722052879026e-05,0.00020887134192649034,0.00010493099697494044,0.00013614084731715343,0.0002483831364212762,7.637956781150478e-09,1.2334696927645544e-09,4.509475589344403e-10,1.8345657923399172e-09,1.5646614977293162e-08,3.765426236254542e-09,6.062729492161518e-09,2.0399204342415023e-08,8.739540480569031e-05,3.512078718885091e-05,2.123552586903466e-05,4.2831831531466374e-05,0.0001250864300285733,6.136306899312111e-05,7.786353120788653e-05,0.00014282578318502238,0.00029642458100558906,0.0001302793296089392,7.467411545623836e-05,0.0001454934823091264,0.0004011918063314725,0.00020769087523277632,0.00026849162011173484,0.00047800744878957535,3
9.728573298508265e-05,6.228390434903241e-05,4.848875557326045e-05,4.439562957757604e-05,0.00020074260714902714,0.00014380447818956852,0.00011017422236852822,0.0001569787668927132,2.781777604740435e-09,1.1852630498711954e-09,7.402113740379959e-10,6.659595341251632e-10,1.5747509279903965e-08,6.339907000479341e-09,3.4383444995494684e-09,9.38297633301785e-09,5.274255970978689e-05,3.442764949675181e-05,2.7206825872159285e-05,2.580619177881857e-05,0.00012548908032137285,7.962353295652825e-05,5.863739847187517e-05,9.68657645043792e-05,0.0001791423466349015,0.00011237045860631381,9.012507444907656e-05,8.372840976771852e-05,0.0004085824895771276,0.0002525253126861213,0.00019490172721858029,0.0003113817748659911,3
5.098265120076961e-05,0.00017949558030670812,7.691459687251839e-05,7.78781347524079e-05,4.539533953758932e-05,5.873136905627462e-05,4.233832675249742e-05,3.71793869755373e-05,1.1008412503276496e-09,8.58050988694811e-09,1.5147352265558835e-09,1.6400695000145848e-09,6.409943353388893e-10,1.0701838985568251e-09,5.142050604022307e-10,5.529500738494819e-10,3.3178927805576386e-05,9.263104170281208e-05,3.891959951690001e-05,4.049777154380948e-05,2.5317865931766235e-05,3.2713665318285955e-05,2.267609005984565e-05,2.351489047070987e-05,0.00012165551839464951,0.0003431187290969906,0.0001390133779264218,0.00014217391304347898,8.377926421404737e-05,0.00011691471571906374,8.00919732441481e-05,8.857023411371304e-05,3
6.861349777442113e-05,0.0001165688603985196,0.00010925454667374327,3.632516170080719e-05,5.2524970513611486e-05,6.809359647650011e-05,7.233930892950242e-05,0.00017861825926085632,1.4015747044701943e-09,4.610042294412812e-09,3.5414962805309447e-09,5.416798889572665e-10,7.837547293921368e-10,1.9491030681327577e-09,1.6370817432528784e-09,9.993923567720756e-09,3.743761082748463e-05,6.789729224654553e-05,5.951047202409795e-05,2.3274017464917107e-05,2.7995619825110798e-05,4.4148647410002925e-05,4.046086681292034e-05,9.996961322182234e-05,0.0001401802451333822,0.00021648882480172977,0.00021754866618601287,8.560922855082948e-05,0.00010276135544340353,0.0001488103821196833,0.00014201874549387135,0.0003456380677721688,3
0.00011946275044571706,0.0001884259804262077,5.9653820984246785e-05,5.1572654697186764e-05,7.68978304555157e-05,9.239454195594156e-05,6.444062603965249e-05,0.00016390063454575776,4.64843526340368e-09,1.2234123954701691e-08,1.3150773821169765e-09,8.442738652973832e-10,1.2879794563521918e-09,2.0035127029603726e-09,1.4561679138868391e-09,8.181707207468054e-09,6.817943431419537e-05,0.00011060797419129279,3.6263995672250135e-05,2.9056391126521258e-05,3.588843067552818e-05,4.4760615533752134e-05,3.81597682630128e-05,9.045278993744778e-05,0.00024120458891013256,0.0003804206500956034,0.000119598470363289,0.00010204588910133957,0.0001381070745697903,0.00017022944550669188,0.00013923518164436034,0.00033439770554493184,3
0.00012951468881100127,0.0001713996837911009,7.441359608627089e-05,4.703509336118198e-05,6.407398526300717e-05,8.168659126358107e-05,6.478745540356437e-05,0.00016978400982466297,5.0444998194821946e-09,8.289144496908893e-09,1.6990937388370313e-09,6.333951820834631e-10,1.1735575926427277e-09,2.318498064791358e-09,1.4366509195302197e-09,9.987381849888086e-09,7.102464233969922e-05,9.104473898534112e-05,4.122006476022365e-05,2.5167343564299014e-05,3.4257226867373955e-05,4.815078467472112e-05,3.790317822465841e-05,9.993688933466003e-05,0.00024480538922155897,0.00036754491017964197,0.00014838323353293437,8.820359281437139e-05,0.00011937125748503017,0.0001590718562874266,0.00013313622754491103,0.0003510628742514998,3
0.00011001779438485781,4.057871622968652e-05,4.971916997510847e-05,4.2132289061921435e-05,7.601292314352332e-05,7.61669072288266e-05,3.380781152989564e-05,6.719025296051e-05,4.51525012130352e-09,4.612975494654308e-10,7.236092738003294e-10,5.249410835050761e-10,1.7172433604060965e-09,1.6689522750634882e-09,3.7853935915592553e-10,1.3599116924870205e-09,6.719561087826735e-05,2.1477838565959816e-05,2.6899986501861473e-05,2.2911592775385043e-05,4.143963513842872e-05,4.085281232747004e-05,1.9456087971530286e-05,3.687698052290915e-05,0.0002292458233890223,7.857279236276907e-05,9.69594272076382e-05,8.116467780429642e-05,0.0001452171837708842,0.0001389164677804292,6.757517899761384e-05,0.00013111217183771063,3
0.00010600392173237697,2.7805329173019726e-05,2.9109186084996057e-05,4.6971107700231445e-05,6.643442111850263e-05,3.9260161852030103e-05,2.823521202268496e-05,9.806446505233013e-05,3.1989231157691335e-09,2.4234002757568535e-10,2.778849367302023e-10,8.634567403325024e-10,1.5794082126798887e-09,4.246250367476447e-10,2.473095703400217e-10,3.1862955828708124e-09,5.655902329221336e-05,1.556727425003123e-05,1.666988112525708e-05,2.9384634425707978e-05,3.974176911864756e-05,2.0606431926649617e-05,1.5726079306045155e-05,5.644728144800963e-05,0.0001941344626786635,5.62837480148211e-05,5.733192165166641e-05,0.00010165696135521191,0.0001393912122816271,7.47220751720466e-05,5.8062466913709635e-05,0.00018819481206987395,3
0.00015068394072582198,3.8401094222795446e-05,3.644460986138913e-05,4.9490169188588184e-05,7.597307890697073e-05,4.035174094470871e-05,3.35167505248209e-05,0.00011969417770103921,5.602106490146626e-09,5.077474230442772e-10,4.916006973956314e-10,7.720254508600186e-10,1.6636028816080703e-09,5.147819451099502e-10,2.7753148656248087e-10,4.099069103334314e-09,7.484722099147453e-05,2.25332514973822e-05,2.2172070209965317e-05,2.77853459733727e-05,4.078728823552836e-05,2.2688806603917058e-05,1.6659276291678485e-05,6.40239728799636e-05,0.0002596660808435817,7.393673110720465e-05,7.462214411247692e-05,9.93321616871691e-05,0.0001507381370825989,8.256590509665959e-05,6.1370826010544e-05,0.00022184534270649944,3
0.0001730030395622448,3.645977650060751e-05,4.386777842783499e-05,6.169651636422665e-05,9.328137214173048e-05,7.502596779268602e-05,5.435004621412948e-05,0.00015151940624677453,9.385341457433258e-09,4.993878103630978e-10,7.718888697030592e-10,1.6287422010898247e-09,2.8275550851647756e-09,2.074107544166512e-09,8.89334583034527e-10,8.33903490513696e-09,9.687797199277686e-05,2.234698660587368e-05,2.7782888073471755e-05,4.035767834117598e-05,5.317475985056045e-05,4.5542370866771e-05,2.982171328134128e-05,9.131831637265855e-05,0.00031046008869179537,7.260532150776174e-05,8.880266075388163e-05,0.00013130820399113283,0.00019805986696230796,0.00015119733924612224,0.0001017239467849247,0.00030216186252771685,3
0.00013367852698162975,4.057649282659474e-05,8.957970553644527e-05,8.82621306205106e-05,7.131651315483908e-05,0.0002916043508851585,4.684388391665441e-05,8.422738686473852e-05,4.629668750280471e-09,5.027657196090714e-10,2.5126690201511573e-09,2.6364503526819222e-09,1.477001878173893e-09,2.7822921338638172e-08,7.477884169332309e-10,1.7366996666964824e-09,6.804166922026877e-05,2.2422437860524253e-05,5.012653010284232e-05,5.134637623710092e-05,3.8431782136324265e-05,0.0001668020423695051,2.734572026722337e-05,4.167372873521738e-05,0.0002246013548723267,7.675872850442723e-05,0.00017321521625846461,0.00018239187076602188,0.0001375247524752454,0.00058711829077645,9.18290776446054e-05,0.000150390828556537,3
0.00021705438211777725,5.944332916948381e-05,8.085457914578525e-05,6.965047540204308e-05,8.454068108776872e-05,0.00021250015623211743,4.121377960247485e-05,7.47730421307113e-05,8.985082829957981e-09,7.43621515217203e-10,2.205109788456709e-09,1.6249024907995803e-09,2.3785673289217174e-09,1.540074653299762e-08,6.28356588931567e-10,1.2910396959833458e-09,9.478967681112738e-05,2.7269424548699282e-05,4.6958596534146e-05,4.0310079270569294e-05,4.8770558013228814e-05,0.00012409974429062142,2.5067041886340857e-05,3.593104084191475e-05,0.00034770682148040966,0.00010497822931785169,0.00016194484760522377,0.00013820029027576208,0.0001624673439767778,0.0004324818577648815,8.19013062409278e-05,0.00012869375907111858,3
0.0001610319834107721,4.4607441844663154e-05,6.14595495324308e-05,4.648251221417135e-05,7.369693447705002e-05,0.00022373303477567458,3.683875476488031e-05,5.3065056783502496e-05,4.883716985563085e-09,4.996472359853532e-10,1.0405987509040089e-09,5.859548682163527e-10,1.3282565750875342e-09,1.9040584842848043e-08,4.157944686278744e-10,7.824999543311246e-10,6.988359596903329e-05,2.2352790340030328e-05,3.225831289612042e-05,2.4206504667472185e-05,3.6445254493384104e-05,0.00013798762568740735,2.0391038929585574e-05,2.7973200645101816e-05,0.00027216844751728716,7.80641106222515e-05,0.00011225015713387917,8.430546825895705e-05,0.00013274670018856264,0.0004477372721558827,7.263356379635566e-05,0.00010429289754871274,3
0.00015484904632423468,4.3636247659406065e-05,7.820701555665233e-05,6.204298382204289e-05,5.5331604356204976e-05,0.0001397054709920916,3.409132743636565e-05,7.55480532577237e-05,5.91827816737669e-09,5.983611096779586e-10,2.102943419820308e-09,1.1397806669265282e-09,9.075109220665029e-10,5.546899980791169e-09,3.380755638989984e-10,1.5291173664696887e-09,7.693034620601086e-05,2.4461420843400708e-05,4.585786104715644e-05,3.3760637833526314e-05,3.012492194291137e-05,7.447751325595645e-05,1.8386831263134993e-05,3.910393031997792e-05,0.000265853914871255,8.569626904887046e-05,0.00015936416184970993,0.00011987388334209157,0.00010675775091960015,0.0002638833420914339,6.370467682606484e-05,0.0001343300052548603,3
0.0007229837815300645,0.0001756030405595122,8.170714381977037e-05,0.00021526363261157702,0.0004969236954190173,0.00023857452452213536,0.0002732665202937943,0.00035686701570607123,1.267333821589351e-07,9.660266718991417e-09,2.2140648141289757e-09,1.6995480719233515e-08,9.520162488791872e-08,1.853150244990857e-08,1.88996138860855e-08,3.021281971763629e-08,0.0003559963232379446,9.828665585414644e-05,4.705385015202237e-05,0.0001303667163014913,0.0003085476055455928,0.00013613046113896982,0.00013747586655877278,0.00017381835264906951,0.0012066646919431287,0.00034251184834123183,0.00016192535545023692,0.0004505687203791483,0.0010437618483412348,0.0004661729857819903,0.0005003139810426543,0.0006261255924170617,3
